"player_api_id","player_name","overall_rating","gk_rating","appearances","league_no"
"572",23369,"Andy Wilkinson",74,59,103,1
"573",23370,"Martin Paterson",75,100,17,1
"574",23371,"Carl Dickinson",65,132,3,1
"575",23377,"Garry Monk",70,45,24,1
"576",23412,"Lewis Guy",61,55,17,1
"577",23415,"Paul Heffernan",68,48,69,1
"578",23425,"Greg Halford",68,62,12,1
"579",23426,"Wayne Brown",68,131,1,1
"580",23431,"Chris Iwelumo",73,117,2,1
"581",23435,"George Elokobi",70,54,43,1
"582",23438,"Richard Garcia",68,132,27,1
"583",23445,"Steve Banks",67,335,6,1
"584",23446,"Jack Ross",66,131,66,1
"585",23453,"Paul Rachubka",68,335,1,1
"586",23464,"Gary Taylor-Fletcher",74,36,29,1
"587",23499,"Aaron Wilbraham",67,54,3,1
"588",23507,"Michael Nelson",65,56,68,1
"589",23512,"Jon Daly",73,54,120,1
"590",23528,"Andrew Crofts",70,39,13,1
"591",23538,"Matt Jarvis",77,34,164,1
"592",23563,"Caleb Folan",71,107,9,1
"593",23571,"Wes Morgan",78,45,75,1
"594",23574,"Kris Commons",75,56,120,1
"595",23575,"Scott Dobie",64,120,1,1
"596",23579,"James Perch",71,38,41,1
"597",23587,"Felix Bastians",75,46,96,2
"598",23593,"Bradley Orr",67,62,12,1
"599",23605,"Dean Windass",66,129,1,1
"600",23628,"Pierre Wome",78,45,29,1
"601",23629,"Andrew Surman",73,61,66,1
"602",23660,"Jim Goodwin",66,46,149,1
"603",23675,"Marcio Mossoro",78,57,87,1
"604",23678,"Alex Song",83,58,174,2
"605",23686,"Manuel Almunia",81,403,69,1
"606",23688,"Mathieu Flamini",82,149,110,2
"607",23692,"Calvin Zola Makongo",63,54,11,1
"608",23697,"Carl Tremarco",61,50,57,1
"609",23720,"William Haining",64,67,17,1
"610",23724,"Chris Killen",73,114,2,1
"611",23727,"Marc Tierney",68,45,18,1
"612",23728,"Chris Porter",72,114,21,1
"613",23729,"Chris Swailes",60,111,22,1
"614",23732,"Matthew Connolly",70,40,8,1
"615",23736,"Keith Southern",68,36,11,1
"616",23740,"Scott Vernon",69,38,106,1
"617",23755,"Joe Cardle",63,50,35,1
"618",23760,"David Bentley",83,152,41,1
"619",23765,"Patrick Cregg",70,102,76,1
"620",23772,"Graham Stack",67,333,56,1
"621",23779,"Quincy Owusu-Abeyie",75,112,23,3
"622",23780,"Aaron Hughes",78,129,162,1
"623",23781,"Eric Djemba-Djemba",74,126,2,1
"624",23782,"Gareth Barry",84,165,258,1
"625",23783,"Gary Cahill",83,43,233,1
"626",23784,"Gavin McCann",76,119,35,1
"627",23785,"Jlloyd Samuel",71,119,50,1
"628",23787,"Liam Ridgewell",76,50,140,1
"629",23788,"Luke Moore",75,122,12,1
"630",23792,"Steven Davis",80,157,253,2
"631",23793,"Stuart Taylor",75,381,4,1
"632",23794,"Thomas Sorensen",78,385,98,1
"633",23806,"Peter Whittingham",74,45,30,1
"634",23813,"Maik Taylor",74,362,2,1
"635",23818,"Matthew Upson",82,54,116,1
"636",23819,"Mikael Forssell",78,90,23,1
"637",23823,"Daniel Fox",71,127,45,2
"638",23837,"Scott Dann",78,47,160,1
"639",23839,"Sone Aluko",74,50,112,2
"640",23849,"Mark Gower",68,48,14,1
"641",23853,"Walter Pandiani",78,156,61,1
"642",23864,"Cleveland Taylor",66,125,11,1
"643",23866,"Andrew Keogh",72,63,8,1
"644",23869,"Jerel Ifil",67,131,38,1
"645",23881,"Alan Tate",69,56,8,2
"646",23882,"Leon Britton",77,55,114,1
"647",23889,"Aaron Mokoena",75,154,30,1
"648",23891,"Owain Tudor Jones",64,57,47,1
"649",23913,"Tugay Kerimoglou",77,115,15,1
"650",23916,"Morten Gamst Pedersen",85,154,119,1
"651",23918,"Peter Enckelman",73,375,54,1
"652",23921,"Ryan Nelsen",79,139,110,1
"653",23922,"Steven Reid",77,158,67,1
"654",23927,"El Hadji Diouf",82,126,72,2
"655",23930,"Jaroslaw Fojut",70,41,117,2
"656",23931,"Joey O'Brien",71,48,56,1
"657",23932,"Jussi Jaaskelainen",81,415,185,1
"658",23933,"Kevin Nolan",80,118,148,1
"659",23934,"Kevin Davies",79,73,133,1
"660",23936,"Ricardo Vaz Te",74,57,31,2
"661",23937,"Ricardo Gardner",75,148,34,1
"662",23939,"Tal Ben Haim",79,130,44,1
"663",23946,"Bryan Hughes",71,99,1,1
"664",23947,"Goncalo Brandao",75,61,106,2
"665",23949,"Darren Bent",85,126,135,1
"666",23950,"Dean Kiely",74,368,3,1
"667",23951,"Dennis Rommedahl",72,49,26,1
"668",23953,"Hermann Hreidarsson",74,83,36,1
"669",23954,"Jerome Thomas",75,102,65,1
"670",23979,"Robert Elliot",69,346,35,1
"671",23983,"Geremi",76,161,11,1
"672",23984,"Carlo Cudicini",81,395,20,1
"673",23986,"Filipe Oliveira",69,135,19,1
"674",23987,"Joe Keenan",65,101,9,1
"675",23988,"Lassana Diarra",82,51,110,3
"676",23991,"Scott Sinclair",76,62,66,1
"677",23997,"Bjarni Vidarsson",69,136,22,1
"678",23998,"David Weir",75,94,111,1
"679",23999,"Gary Naysmith",72,110,7,1
"680",24000,"Iain Turner",71,347,4,1
"681",24001,"James Beattie",80,89,37,2
"682",24002,"James McFadden",78,147,79,2
"683",24003,"James Vaughan",75,111,2,1
"684",24004,"Joseph Yobo",81,106,48,1
"685",24005,"Lee Carsley",77,148,3,1
"686",24006,"Leon Osman",78,49,183,1
"687",24011,"Mikel Arteta",83,172,163,1
"688",24013,"Per Kroeldrup",80,106,86,2
"689",24020,"Simon Davies",80,104,73,1
"690",24022,"Terry Dunfield",63,49,4,1
"691",24023,"Tony Hibbert",75,112,89,1
"692",24024,"Alan O'Brien",69,138,14,1
"693",24037,"Collins John",77,98,7,1
"694",24040,"Simon King",64,57,4,1
"695",24064,"Kieren Westwood",75,376,18,1
"696",24077,"David Buchanan",63,54,27,1
"697",24099,"Hurtado Perez Moises",78,135,76,1
"698",24101,"Heidar Helguson",76,58,13,1
"699",24104,"Jaroslav Drobny",82,396,137,1
"700",24105,"Liam Rosenior",71,57,27,1
"701",24111,"Tomasz Radzinski",68,58,24,1
"702",24114,"Robert Milsom",64,52,43,1
"703",24116,"Boudewijn Zenden",77,92,22,2
"704",24118,"Sean Clohessy",62,48,24,1
"705",24122,"Alexandre Bonnet",69,36,6,1
"706",24123,"Jonathan De Guzman",78,41,130,4
"707",24130,"John Arne Riise",82,159,177,2
"708",24131,"Jose Miguel Josemi",76,117,47,1
"709",24132,"Mohamed Lamine Sissoko",81,139,78,3
"710",24133,"Salif Diao",70,143,34,1
"711",24134,"Sami Hyypiae",83,94,64,2
"712",24136,"Stephen Warnock",79,142,121,1
"713",24137,"Steve Finnan",80,146,23,2
"714",24138,"Daniel Halfar",73,58,29,1
"715",24147,"Ben Foster",80,398,183,1
"716",24148,"Darren Fletcher",83,159,153,1
"717",24149,"Floribert Ngalula",60,52,15,1
"718",24150,"John O'Shea",80,55,206,1
"719",24154,"Ryan Giggs",86,153,86,1
"720",24155,"Tom Heaton",75,376,38,1
"721",24156,"Darron Gibson",77,50,52,1
"722",24157,"Fraizer Campbell",74,109,80,1
"723",24159,"Adam Johnson",82,48,146,1
"724",24160,"Aiyegbeni Yakubu",84,134,59,1
"725",24161,"Andrew Taylor",70,133,38,1
"726",24162,"Anthony McMahon",71,99,13,1
"727",24163,"Chris Riggott",75,77,17,1
"728",24166,"David Wheater",77,129,60,1
"729",24167,"Emanuel Pogatetz",77,38,113,2
"730",24168,"Salva Ballesta",81,91,5,1
"731",24169,"Fabio Rochemback",79,110,8,1
"732",24171,"James Morrison",75,49,180,1
"733",24183,"Matthew Bates",65,49,15,1
"734",24190,"Stuart Parnaby",72,111,11,1
"735",24205,"Joey Barton",81,154,118,2
"736",24208,"Micah Richards",83,135,130,2
"737",24209,"Nedum Onuoha",78,53,109,1
"738",24210,"Nicky Weaver",72,367,19,1
"739",24211,"Richard Dunne",80,128,150,1
"740",24212,"Stephen Jordan",72,72,23,1
"741",24213,"Stephen Ireland",81,152,109,1
"742",24216,"Sylvain Distin",81,106,217,1
"743",24217,"Emre Belozoglu",81,42,4,1
"744",24223,"Scott Parker",83,37,158,1
"745",24224,"Shay Given",84,418,112,1
"746",24225,"Shola Ameobi",78,77,61,1
"747",24226,"Stephen Carr",77,139,73,1
"748",24227,"Steve Harper",76,382,60,1
"749",24228,"Steven Taylor",79,112,100,1
"750",24229,"Tim Krul",79,391,156,1
"751",24230,"Titus Bramble",76,146,112,1
"752",24234,"David Edgar",67,58,9,1
"753",24235,"Leonardo Bonucci",83,13,225,1
"754",24255,"Matthew Lockwood",61,52,21,1
"755",24260,"Craig Easton",62,40,3,1
"756",24275,"Simon Ramsden",63,47,66,1
"757",24336,"Andrew O'Brien",76,95,37,1
"758",24341,"Jan Mucha",74,365,43,1
"759",24364,"Allan Russell",63,135,14,1
"760",24368,"Jamie Ashdown",70,345,5,1
"761",24372,"Matthew Taylor",80,147,121,1
"762",24373,"Richard Hughes",69,107,26,1
"763",24374,"Valery Mezague",71,138,5,1
"764",24381,"Marc Pugh",71,60,15,1
"765",24383,"Diego Castro",79,46,195,1
"766",24385,"Abel Aguilar",77,50,134,3
"767",24391,"Michele Fini",76,155,44,1
"768",24393,"Gary O'Neil",76,109,71,1
"769",24399,"Ben Alnwick",73,369,1,1
"770",24403,"Michele Canini",77,48,154,1
"771",24405,"Daniele Conti",78,150,196,1
"772",24408,"Danny Collins",74,138,83,1
"773",24409,"Antonio Langella",79,127,11,1
"774",24410,"Daryl Murphy",73,54,17,2
"775",24411,"Dean Whitehead",75,113,130,1
"776",24412,"Diego Luis Breijo Lopez",73,122,48,1
"777",24414,"Francesco Pisano",74,139,144,1
"778",24415,"David Suazo",83,89,13,2
"779",24422,"Paulo Cesar",73,49,56,1
"780",24423,"Damian Tixier",64,92,39,2
"781",24435,"Liam Lawrence",73,139,32,1
"782",24436,"Siqueira De Olivera Luciano",76,153,96,1
"783",24439,"Martin Woods",66,45,49,1
"784",24440,"Marco Malago",68,132,13,1
"785",24443,"Andrea Mantovani",75,34,137,1
"786",24446,"Nyron Nosworthy",73,115,23,1
"787",24448,"Sergio Pellissier",79,42,180,1
"788",24449,"Stephen Elliott",70,82,39,1
"789",24450,"Victor Obinna",74,82,40,3
"790",24452,"Steven Caldwell",75,130,20,1
"791",24453,"Franco Semioli",80,141,44,1
"792",24454,"Lorenzo Squizzi",71,348,9,1
"793",24455,"Stuart Holden",78,48,27,1
"794",24456,"Simone Tiribocchi",78,132,67,1
"795",24457,"Andrea Zanchetta",77,107,20,1
"796",24459,"Sergio Bernardo Almiron",79,145,112,1
"797",24464,"Antonio Busce",70,111,26,1
"798",24469,"Alex Baptiste",72,36,19,1
"799",24475,"Giles Coke",67,57,25,1
"800",24484,"Stefano Lucchini",77,64,160,1
"801",24491,"Nicola Pozzi",74,113,27,1
"802",24492,"Francesco Pratali",74,105,24,1
"803",24493,"Andrea Raggi",79,56,164,2
"804",24494,"Cesar Sanchez",80,414,64,1
"805",24499,"Valeri Bojinov",84,79,33,3
"806",24500,"Davide Brivio",73,43,96,1
"807",24501,"Guilherme Do Prado",71,54,8,1
"808",24502,"Marco Donadel",78,161,77,1
"809",24503,"Sebastian Frey",87,437,156,1
"810",24504,"Alessandro Gamberini",84,145,179,1
"811",24506,"Martin Joergensen",84,111,7,1
"812",24507,"Riccardo Montolivo",85,43,218,1
"813",24509,"Anthony Gardner",78,77,30,1
"814",24516,"Emil Hallfredsson",77,50,85,1
"815",24527,"Marton Fulop",77,378,42,1
"816",24528,"Michael Brown",74,144,42,1
"817",24531,"Michael Dawson",82,82,150,1
"818",24536,"Manuel Pasqual",77,37,183,1
"819",24546,"Michele Pazienza",76,40,114,1
"820",24549,"Giampaolo Pazzini",84,43,157,1
"821",24575,"Andy Kirk",66,45,23,1
"822",24579,"Mark Bunn",73,368,37,1
"823",24583,"Bradley Johnson",73,45,91,1
"824",24590,"Ricardo",74,55,166,1
"825",24591,"Ricardo",83,419,86,1
"826",24612,"Fernando",80,150,43,1
"827",24621,"Geir Ludvig Fevang",68,139,7,1
"828",24622,"Federico Balzaretti",80,40,162,1
"829",24624,"Marcelo Zalayeta",77,108,40,1
"830",24625,"Tommy Elphick",71,55,11,1
"831",24630,"Noe Pamarot",75,58,41,2
"832",24632,"Paul Stalteri",75,60,18,1
"833",24634,"Radek Cerny",72,350,5,1
"834",24635,"Robbie Keane",86,88,72,2
"835",24653,"Sean Davis",79,157,34,1
"836",24655,"Teemu Tainio",78,147,24,2
"837",24656,"Tom Huddlestone",81,162,136,1
"838",24658,"Curtis Davies",78,137,96,1
"839",24661,"Diomansy Kamara",75,132,23,2
"840",24663,"Jason Koumas",78,136,11,1
"841",24664,"Jonathan Greening",73,135,54,1
"842",24676,"David Edwards",68,62,52,1
"843",24693,"Simeon Jackson",71,43,21,2
"844",24694,"Matthew Gilks,18",72,356,18,1
"845",24698,"Grant Holt",76,51,55,1
"846",24701,"Rory McArdle",65,40,47,1
"847",24705,"Dean Holden",65,120,16,1
"848",24728,"Paul Robinson",74,54,109,1
"849",24737,"Zoltan Gera",77,147,71,1
"850",24740,"Anton Ferdinand",81,97,117,1
"851",24741,"Bobby Zamora",80,47,131,1
"852",24742,"Christian Dailly",73,95,7,1
"853",24744,"Daniel Gabbidon",78,75,69,1
"854",24747,"Hayden Mullins",75,116,35,1
"855",24751,"James Collins",78,58,196,1
"856",24753,"Jeremie Aliadiere",77,98,97,2
"857",24754,"Jobi McAnuff",74,94,38,1
"858",24772,"Marlon Harewood",79,60,7,1
"859",24773,"Matthew Etherington",80,51,139,1
"860",24780,"Nigel Reo-Coker",81,123,86,1
"861",24781,"Paul Konchesky",76,107,105,1
"862",24788,"Brian Jensen",76,374,38,1
"863",24789,"Lazaros Christodoulopoulos",75,49,42,1
"864",24791,"Cristian Molinaro",77,48,165,2
"865",24792,"Daniele Portanova",76,136,177,1
"866",24793,"Daniele Gastaldello",78,37,194,1
"867",24800,"Yossi Benayoun",82,44,55,1
"868",24807,"Paulo Sousa",69,135,9,1
"869",24813,"Jamie Smith",72,141,9,1
"870",24839,"Gary Teale",71,88,53,1
"871",24841,"Henri Camara",80,118,3,1
"872",24843,"Jimmy Bullard",80,141,31,1
"873",24845,"Lee McCulloch",73,141,80,1
"874",24846,"Leighton Baines",83,58,251,1
"875",24848,"Massimo Marazzina",72,105,8,1
"876",24852,"Luis Garcia",80,95,134,1
"877",24854,"Simone Vergassola",74,150,120,1
"878",24886,"Michael Pollitt",74,366,5,1
"879",24890,"Ryan Taylor",74,155,56,1
"880",24899,"Mike Williamson",75,42,127,1
"881",24903,"Russell Martin",73,53,119,1
"882",24915,"Ikechi Anya",70,54,17,1
"883",24932,"Tonel",76,108,40,1
"884",24948,"Ashley Williams",81,50,181,1
"885",24952,"Adam Le Fondre",73,38,11,1
"886",24970,"Cristian Zapata",80,52,174,2
"887",24978,"Barry Ferguson",84,172,89,2
"888",24983,"Gunnar Nielsen",66,329,19,1
"889",24984,"Graeme Smith",63,325,38,1
"890",24985,"Graeme Smith",68,349,51,1
"891",25005,"Paul Scharner",77,52,123,2
"892",25015,"Bjoern Helge Riise",72,122,5,1
"893",25018,"Heinz Mueller",77,387,65,1
"894",25070,"David Fox",69,57,23,1
"895",25075,"Craig Gardner",75,55,149,1
"896",25108,"Paulo Sergio",71,52,66,1
"897",25128,"Stephen O'Donnell",62,102,19,1
"898",25131,"Sean Dillon",70,54,203,1
"899",25150,"Lee Cattermole",77,64,181,1
"900",25156,"Ali Al-Habsi",79,386,101,1
"901",25160,"Hussein Yasser",65,53,19,1
"902",25166,"David Graham",63,51,44,1
"903",25199,"Yves Makaba-Makalamby",65,321,28,2
"904",25253,"Dickson Etuhu",76,154,65,1
"905",25255,"Michal Papadopoulos",71,135,72,2
"906",25257,"Mathieu Beda",71,112,55,1
"907",25259,"Simon Cziommer",76,119,41,1
"908",25260,"Christian Schwegler",71,48,12,1
"909",25329,"Jesper Hansen",71,354,40,1
"910",25336,"Soeren Larsen",78,109,1,1
"911",25337,"Cristiano Lucarelli",85,131,29,1
"912",25338,"Marco Rossi",73,123,56,1
"913",25342,"Benjani Mwaruwari",80,120,15,1
"914",25347,"Oscar Gonzalez",77,48,50,1
"915",25364,"Andreas Goerlitz",75,132,14,1
"916",25365,"Andreas Ottl",73,47,72,1
"917",25366,"Claudio Pizarro",84,85,127,1
"918",25374,"Paulo Jorge",71,139,1,1
"919",25382,"Scott Brown",86,157,204,1
"920",25393,"Emile Lokonda Mpenza",69,111,27,1
"921",25411,"Steven Thompson",68,58,121,2
"922",25415,"David Jones",71,64,84,1
"923",25416,"Jonathan Hayes",70,48,172,1
"924",25419,"Ladji Keita",69,42,44,1
"925",25421,"Jamie O'Hara",77,55,63,1
"926",25434,"Neil McCann,22",70,141,22,1
"927",25462,"Victor Casadesus",76,46,137,1
"928",25465,"Ibrahima Gueye",66,124,43,1
"929",25479,"Francesco Scardina",66,126,11,1
"930",25483,"Christian Schulz",75,41,218,1
"931",25496,"Dimitri Payet",84,61,230,2
"932",25499,"Nicolas Frutos",83,67,1,1
"933",25505,"David Elebert",64,56,45,1
"934",25515,"Mamadou Niang",83,139,57,1
"935",25517,"Papa Bouba Diop",79,101,24,1
"936",25518,"Habib Beye",81,94,29,1
"937",25519,"Boukari Drame",75,34,160,2
"938",25521,"Pape Diakhate",77,55,82,2
"939",25522,"Omar Daf",72,134,56,1
"940",25524,"Frank Rost",85,412,98,1
"941",25525,"Siaka Tiene",75,61,137,1
"942",25526,"Andrea Ranocchia",82,65,162,1
"943",25535,"Ali Boussaboun",66,57,25,1
"944",25537,"Marouane Chamakh",82,56,121,2
"945",25538,"Youssouf Hadji",79,54,102,1
"946",25539,"Badr El Kaddouri",70,50,5,1
"947",25540,"Vincent Enyeama",81,403,111,1
"948",25541,"Taye Taiwo",79,63,104,3
"949",25543,"John Utaka",81,103,83,2
"950",25549,"Christian Obodo",79,116,33,2
"951",25550,"Peter Odemwingie",83,84,94,1
"952",25551,"Bartholomew Ogbeche",75,86,59,2
"953",25560,"Guirane N'Daw",73,140,91,2
"954",25563,"Carlos Kameni",82,399,177,1
"955",25565,"Thimothee Atouba",79,95,10,2
"956",25571,"Achille Emana",79,143,32,1
"957",25572,"Jean Makoun",82,104,131,2
"958",25574,"Pierre Webo",78,84,49,1
"959",25575,"Pierre Boya",66,53,22,1
"960",25579,"David Robertson",65,56,56,1
"961",25581,"Manuel Belleri",74,150,7,1
"962",25584,"Cribari",77,118,47,1
"963",25587,"Lorenzo De Silvestri",77,64,171,1
"964",25588,"Fabio Firmani",73,138,8,1
"965",25594,"Stefano Mauri",81,84,146,1
"966",25595,"Gaby Mudingayi",78,50,124,1
"967",25597,"Goran Pandev",82,139,129,1
"968",25598,"Tommaso Rocchi",84,127,71,1
"969",25600,"Rory Fallon",63,55,27,1
"970",25611,"Morten Duncan Rasmussen",80,150,5,2
"971",25612,"Rick Hoogendorp",65,121,2,1
"972",25619,"Bertin Tomou",64,121,16,1
"973",25625,"Jamie Mole",62,63,13,1
"974",25628,"Marco Caligiuri",72,42,63,1
"975",25636,"Orlando Dos Santos Costa",63,132,17,1
"976",25640,"Anthony Lurling",71,128,136,1
"977",25642,"Kaba Diawara",65,59,10,1
"978",25643,"Georgios Samaras",78,137,103,1
"979",25644,"Martin Latka",74,45,13,1
"980",25655,"Hossam Ghaly",72,111,3,1
"981",25657,"Ismael Bangoura",73,129,33,1
"982",25659,"Fode Mansare",75,123,17,1
"983",25661,"Pascal Feindouno",81,52,22,2
"984",25664,"Dianbobo Balde",78,101,31,1
"985",25666,"Victor Anichebe",74,104,68,1
"986",25667,"Martin Olsson",76,48,126,1
"987",25668,"Rory Delap",73,41,119,1
"988",25674,"Dougie Imrie",62,48,176,1
"989",25693,"Nelson Benitez",69,64,8,1
"990",25730,"Jonathan Jager",71,118,24,1
"991",25735,"Juan Pablo Carrizo",80,397,55,2
"992",25749,"Tom Caluwe",68,61,21,2
"993",25751,"Danijel Milicevic",76,51,89,1
"994",25753,"Ezequiel Luna",72,44,22,1
"995",25759,"Gonzalo Higuain",86,39,205,2
"996",25760,"Massimo Colomba",64,316,19,1
"997",25766,"Paulinho",69,135,91,1
"998",25771,"Reto Zanni",66,61,20,1
"999",25772,"Zdravko Kuzmanovic",79,148,147,3
"1000",25773,"Ivan Rakitic",85,51,206,2
"1001",25779,"Marcel Herzog",68,328,29,1
"1002",25782,"Cesar Fernando",62,104,48,1
"1003",25789,"Juan Pablo Garat",59,62,45,1
"1004",25790,"Jiri Koubsky",66,143,27,1
"1005",25791,"Mijat Maric",72,54,128,1
"1006",25792,"Philippe Montandon",61,48,53,1
"1007",25793,"Marc Zellweger",58,138,27,1
"1008",25794,"Davide Calla",66,92,97,1
"1009",25795,"Pascal Cerrone",60,122,13,1
"1010",25796,"Juergen Gjasula",69,58,5,1
"1011",25797,"David Marazzi",60,97,39,1
"1012",25798,"Bruno Lazaroni",67,135,39,1
"1013",25802,"Henri Siqueira-Barras",62,132,46,1
"1014",25804,"Selver Hodzic",62,124,17,1
"1015",25806,"Silvan Aegerter",69,142,85,1
"1016",25809,"Nelson Ferreira",69,45,174,1
"1017",25811,"Johnny Leoni",72,351,95,2
"1018",25812,"Marc Schneider",71,113,47,1
"1019",25813,"Florian Stahel",69,119,164,1
"1020",25815,"Steve von Bergen",75,46,227,3
"1021",25816,"Almen Abdi",74,37,68,4
"1022",25818,"Gokhan Inler",82,46,200,2
"1023",25819,"Raffael",81,54,191,1
"1024",25823,"Sergio Bastida",65,144,42,1
"1025",25824,"Alexandre Alphonse",69,120,72,2
"1026",25830,"Jonathan Parr",72,42,7,1
"1027",25835,"Kim Jaggy",65,44,75,2
"1028",25836,"Roland Schwegler",68,119,22,1
"1029",25837,"Antonio Carlos Dos Santos",73,139,18,1
"1030",25839,"Michel Renggli",65,55,142,1
"1031",25840,"Veroljub Salatic",71,59,199,1
"1032",25843,"Scott Lee Sutter",67,48,155,1
"1033",25849,"Mobulu M'Futi",61,45,15,1
"1034",25852,"Jean Francois Bedenik",67,334,59,2
"1035",25856,"Kader Mangane",79,57,128,1
"1036",25859,"Matar Coly",64,87,16,1
"1037",25860,"Raphael Nuzzolo",71,54,174,1
"1038",25863,"Bastien Geiger",55,46,45,1
"1039",25879,"Nicolas Marazzi",63,53,48,1
"1040",25905,"Ricardo Silva",70,54,68,1
"1041",25906,"Ze Manuel",74,144,23,1
"1042",25908,"Cadu",69,41,17,1
"1043",25913,"Helder Rosario",74,142,29,1
"1044",25915,"Igor Rocha",62,55,17,1
"1045",25920,"Bruno Alves",83,140,45,1
"1046",25921,"Pepe",85,47,192,1
"1047",25922,"Marek Cech",74,134,32,3
"1048",25923,"Raul Meireles",82,42,97,2
"1049",25924,"Paulo Assuncao",79,103,92,1
"1050",25925,"Jose Bosingwa",82,145,101,1
"1051",25926,"Alan",79,57,157,1
"1052",25927,"Jorginho",76,120,3,1
"1053",25929,"Bruno Moraes",72,56,24,1
"1054",25930,"Hugo Leal",74,45,56,1
"1055",25935,"Derlei",79,105,12,1
"1056",25942,"Rui Sacramento",64,312,4,1
"1057",25947,"Marco Woelfli",71,357,174,1
"1058",25948,"Steve Gohouri",71,115,52,2
"1059",25951,"Mario Raimondi",68,50,67,1
"1060",25952,"Carlos Varela",69,119,39,1
"1061",25957,"Igor de Camargo",76,48,101,2
"1062",25958,"Ibad Muhamadu",60,116,3,1
"1063",25962,"Joao Pedro",61,54,8,1
"1064",25975,"Steven Jennings",69,55,84,1
"1065",25977,"Morten Skoubo",70,130,31,1
"1066",25984,"Daniel Agger",83,161,125,1
"1067",25986,"Nilmar",83,43,68,1
"1068",25990,"Joao Pereira",80,48,160,3
"1069",25993,"Rui Nereu",66,329,16,1
"1070",25995,"Ricardo Rocha",73,108,17,2
"1071",25997,"Georgios Karagounis",80,153,26,1
"1072",25998,"Nuno Assis",77,52,63,1
"1073",26002,"Kenneth Vermeer",78,380,155,1
"1074",26003,"Hans Vonk",69,344,4,1
"1075",26004,"Emanuel Boakye",67,103,18,1
"1076",26005,"Thomas Vermaelen",83,47,117,3
"1077",26010,"Jeffrey Sarpong",73,61,66,2
"1078",26014,"Victor Hugo Montano",77,41,105,1
"1079",26015,"Philippe Delaye",69,117,3,1
"1080",26016,"Michael Timisela",66,54,78,1
"1081",26022,"Xavier Collin",72,91,10,1
"1082",26027,"Martial Robin",67,96,44,1
"1083",26028,"Romain Rocchi",76,116,16,1
"1084",26029,"Rodrigo Lacerda",72,115,63,1
"1085",26040,"Djamel Abdoun",75,61,14,2
"1086",26044,"Krisztian Vadocz",73,38,72,3
"1087",26045,"Ludovic Genest",65,104,1,1
"1088",26051,"Renaud Cohade",75,57,164,1
"1089",26052,"Laurent Bonnart",75,48,116,1
"1090",26057,"Guillaume Loriot",68,48,22,1
"1091",26065,"Stephane Besle",62,49,173,1
"1092",26066,"Kamil Zayatte",75,126,52,1
"1093",26078,"Flavien La Postollec",67,55,46,1
"1094",26085,"Alain Cantareil",68,91,7,1
"1095",26092,"Joao Paulo",64,43,6,1
"1096",26096,"Clarence Seedorf",83,154,92,1
"1097",26098,"Kakha Kaladze",86,156,62,1
"1098",26099,"Paolo Maldini",82,141,30,1
"1099",26107,"Franck Beria",77,42,177,1
"1100",26108,"Younes Kaboul",80,40,141,1
"1101",26109,"Baptiste Martin",69,55,65,1
"1102",26111,"Bacary Sagna",83,40,212,1
"1103",26112,"Benoit Cheyrou",81,57,159,1
"1104",26113,"Thomas Kahlenberg",84,150,61,2
"1105",26114,"Lionel Mathis",74,46,74,1
"1106",26115,"Garra Dembele",73,47,3,1
"1107",26116,"Luigi Pieroni",74,87,10,2
"1108",26117,"Mathieu Valverde",72,366,58,1
"1109",26118,"Florian Marange",72,53,99,1
"1110",26119,"Marc Planus",84,147,131,1
"1111",26120,"Alejandro Alonso",74,56,61,1
"1112",26121,"Pierre Ducasse",70,52,35,1
"1113",26123,"Jean-Claude Darcheville",78,79,14,2
"1114",26126,"Yohann Pele",79,392,67,1
"1115",26127,"Gregory Cerdan",73,133,65,1
"1116",26130,"Tulio de Melo",77,44,38,1
"1117",26132,"James Fanchone",72,91,8,1
"1118",26136,"Adama Coulibaly",78,60,109,1
"1119",26137,"Nicolas Gillet",72,124,18,1
"1120",26138,"Hilton",81,149,218,1
"1121",26139,"Yohan Demont",76,79,67,1
"1122",26141,"Fabien Laurenti",76,102,29,1
"1123",26142,"Carlos Henrique",82,146,102,1
"1124",26143,"Daniel Cousin,20",79,90,20,2
"1125",26144,"Jussie",78,139,88,1
"1126",26145,"Olivier Thomert",78,117,40,2
"1127",26146,"Seydou Keita",83,155,112,2
